duration,protocol_type,service,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,srv_count,srv_serror_rate,srv_rerror_rate,srv_diff_host_rate,label
0,tcp,private,0,0,S0,0,0,0,202,1.0,0.0,0.03,0.06,6,1.0,0.0,0.0,neptune
0,tcp,netstat,0,0,S0,0,0,0,144,1.0,0.0,0.16,0.05,23,1.0,0.0,0.0,neptune
0,tcp,auth,0,0,S0,0,0,0,194,1.0,0.0,0.03,0.07,5,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,113,1.0,0.0,0.02,0.06,2,1.0,0.0,0.0,neptune
0,tcp,finger,0,0,S0,0,0,0,68,1.0,0.0,0.26,0.06,18,1.0,0.0,0.0,neptune
0,tcp,remote_job,0,0,S0,0,0,0,266,1.0,0.0,0.03,0.06,9,1.0,0.0,0.0,neptune
0,tcp,daytime,0,0,S0,0,0,0,293,1.0,0.0,0.06,0.05,18,1.0,0.0,0.0,neptune
0,tcp,echo,0,0,S0,0,0,0,174,1.0,0.0,0.07,0.06,13,1.0,0.0,0.0,neptune
0,tcp,ftp_data,0,0,S0,0,0,0,37,1.0,0.0,0.46,0.05,17,1.0,0.0,0.0,neptune
0,tcp,domain,0,0,S0,0,0,0,260,1.0,0.0,0.03,0.07,9,1.0,0.0,0.0,neptune
0,tcp,time,0,0,S0,0,0,0,232,1.0,0.0,0.08,0.05,18,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,262,1.0,0.0,0.05,0.07,13,1.0,0.0,0.0,neptune
0,tcp,ftp_data,0,0,S0,0,0,0,262,1.0,0.0,0.08,0.05,20,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,160,1.0,0.0,0.01,0.07,1,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,102,1.0,0.0,0.03,0.06,3,1.0,0.0,0.0,neptune
0,tcp,csnet_ns,0,0,S0,0,0,0,275,1.0,0.0,0.06,0.06,17,1.0,0.0,0.0,neptune
0,tcp,klogin,0,0,S0,0,0,0,109,1.0,0.0,0.1,0.06,11,1.0,0.0,0.0,neptune
0,tcp,http_443,0,0,S0,0,0,0,105,1.0,0.0,0.07,0.06,7,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,219,1.0,0.0,0.02,0.06,4,1.0,0.0,0.0,neptune
0,tcp,supdup,0,0,REJ,0,0,0,289,0.0,1.0,0.06,0.06,17,0.0,1.0,0.0,neptune
0,tcp,nnsp,0,0,S0,0,0,0,99,1.0,0.0,0.04,0.07,4,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,153,1.0,0.0,0.08,0.06,12,1.0,0.0,0.0,neptune
0,tcp,kshell,0,0,S0,0,0,0,116,1.0,0.0,0.11,0.06,13,1.0,0.0,0.0,neptune
0,tcp,finger,0,0,S0,0,0,0,33,1.0,0.0,0.27,0.12,9,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,113,1.0,0.0,0.12,0.07,13,1.0,0.0,0.0,neptune
0,tcp,http,0,0,S0,0,0,0,49,1.0,0.0,0.37,0.08,18,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,127,0.0,1.0,0.05,0.06,6,0.0,1.0,0.0,neptune
0,tcp,nnsp,0,0,S0,0,0,0,23,1.0,0.0,0.35,0.17,8,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,117,1.0,0.0,0.09,0.06,11,1.0,0.0,0.0,neptune
0,tcp,echo,0,0,S0,0,0,0,192,1.0,0.0,0.01,0.07,2,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,252,0.0,1.0,0.01,0.07,2,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,43,1.0,0.0,0.05,0.12,2,1.0,0.0,0.0,neptune
0,tcp,klogin,0,0,REJ,0,0,0,106,0.0,1.0,0.14,0.07,15,0.0,1.0,0.0,neptune
0,tcp,ftp_data,0,0,S0,0,0,0,38,1.0,0.0,0.21,0.11,8,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,214,1.0,0.0,0.04,0.07,9,1.0,0.0,0.0,neptune
0,tcp,auth,0,0,REJ,0,0,0,272,0.0,1.0,0.03,0.06,7,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,118,1.0,0.0,0.13,0.06,15,1.0,0.0,0.0,neptune
0,tcp,csnet_ns,0,0,S0,0,0,0,122,1.0,0.0,0.11,0.06,13,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,255,1.0,0.0,0.07,0.05,19,1.0,0.0,0.0,neptune
0,tcp,courier,0,0,S0,0,0,0,101,1.0,0.0,0.01,0.07,1,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,144,1.0,0.0,0.1,0.06,14,1.0,0.0,0.0,neptune
0,tcp,exec,0,0,S0,0,0,0,141,1.0,0.0,0.13,0.06,19,1.0,0.0,0.0,neptune
0,tcp,mtp,0,0,S0,0,0,0,237,1.0,0.0,0.04,0.06,10,1.0,0.0,0.0,neptune
0,tcp,telnet,0,0,S0,0,0,0,30,1.0,0.0,0.23,0.13,7,1.0,0.0,0.0,neptune
0,tcp,sunrpc,0,0,S0,0,0,0,299,1.0,0.0,0.01,0.06,3,1.0,0.0,0.0,neptune
0,tcp,iso_tsap,0,0,S0,0,0,0,229,1.0,0.0,0.01,0.06,2,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,165,1.0,0.0,0.03,0.05,5,1.0,0.0,0.0,neptune
0,tcp,link,0,0,REJ,0,0,0,285,0.0,1.0,0.05,0.06,15,0.0,1.0,0.0,neptune
0,tcp,ftp_data,0,0,S0,0,0,0,12,1.0,0.0,0.17,0.33,2,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,225,1.0,0.0,0.06,0.04,14,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,147,0.0,1.0,0.11,0.05,16,0.0,1.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,126,0.0,1.0,0.13,0.06,16,0.0,1.0,0.0,neptune
0,tcp,iso_tsap,0,0,S0,0,0,0,208,1.0,0.0,0.1,0.06,20,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,67,0.0,1.0,0.28,0.07,19,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,292,1.0,0.0,0.05,0.06,15,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,117,1.0,0.0,0.06,0.06,7,1.0,0.0,0.0,neptune
0,tcp,ftp_data,0,0,S0,0,0,0,22,1.0,0.0,0.23,0.18,5,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,120,1.0,0.0,0.02,0.07,2,1.0,0.0,0.0,neptune
0,tcp,vmnet,0,0,S0,0,0,0,102,1.0,0.0,0.11,0.06,11,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,111,1.0,0.0,0.05,0.06,6,1.0,0.0,0.0,neptune
0,tcp,nntp,0,0,S0,0,0,0,296,1.0,0.0,0.02,0.05,7,1.0,0.0,0.0,neptune
0,tcp,nntp,0,0,S0,0,0,0,197,1.0,0.0,0.07,0.07,13,1.0,0.0,0.0,neptune
0,tcp,csnet_ns,0,0,REJ,0,0,0,224,0.0,1.0,0.0,0.07,1,0.0,1.0,0.0,neptune
0,tcp,exec,0,0,S0,0,0,0,20,1.0,0.0,0.6,0.1,12,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,132,1.0,0.0,0.05,0.06,6,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,91,0.0,1.0,0.19,0.07,17,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,231,1.0,0.0,0.08,0.07,19,1.0,0.0,0.0,neptune
0,tcp,gopher,0,0,S0,0,0,0,213,1.0,0.0,0.08,0.06,16,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,130,1.0,0.0,0.13,0.05,17,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,282,1.0,0.0,0.03,0.06,8,1.0,0.0,0.0,neptune
0,tcp,Z39_50,0,0,REJ,0,0,0,138,0.0,1.0,0.08,0.07,11,0.0,1.0,0.0,neptune
0,tcp,whois,0,0,S0,0,0,0,127,1.0,0.0,0.06,0.06,7,1.0,0.0,0.0,neptune
0,tcp,uucp,0,0,RSTO,0,0,0,107,0.0,1.0,0.01,0.07,1,0.0,1.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,131,0.0,1.0,0.04,0.07,5,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,10,1.0,0.0,0.1,0.5,1,1.0,0.0,0.0,neptune
0,tcp,domain,0,0,REJ,0,0,0,223,0.0,1.0,0.05,0.07,11,0.0,1.0,0.0,neptune
0,tcp,ftp_data,0,0,REJ,0,0,0,266,0.0,1.0,0.07,0.06,18,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,210,1.0,0.0,0.01,0.06,2,1.0,0.0,0.0,neptune
0,tcp,vmnet,0,0,REJ,0,0,0,263,0.0,1.0,0.02,0.06,4,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,81,1.0,0.0,0.2,0.07,16,1.0,0.0,0.0,neptune
0,tcp,exec,0,0,S0,0,0,0,149,1.0,0.0,0.08,0.05,12,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,185,1.0,0.0,0.01,0.06,1,1.0,0.0,0.0,neptune
0,tcp,uucp_path,0,0,S0,0,0,0,137,1.0,0.0,0.08,0.06,11,1.0,0.0,0.0,neptune
0,tcp,link,0,0,S0,0,0,0,174,1.0,0.0,0.05,0.06,8,1.0,0.0,0.0,neptune
0,tcp,vmnet,0,0,S0,0,0,0,243,1.0,0.0,0.0,0.07,1,1.0,0.0,0.0,neptune
0,tcp,hostnames,0,0,S0,0,0,0,287,1.0,0.0,0.03,0.06,10,1.0,0.0,0.0,neptune
0,tcp,courier,0,0,S0,0,0,0,127,1.0,0.0,0.02,0.06,3,1.0,0.0,0.0,neptune
0,tcp,vmnet,0,0,S0,0,0,0,120,1.0,0.0,0.12,0.07,14,1.0,0.0,0.0,neptune
0,tcp,uucp,0,0,S0,0,0,0,125,1.0,0.0,0.16,0.06,20,1.0,0.0,0.0,neptune
0,tcp,whois,0,0,S0,0,0,0,233,1.0,0.0,0.02,0.06,5,1.0,0.0,0.0,neptune
0,tcp,telnet,0,0,S0,0,0,0,49,1.0,0.0,0.22,0.08,11,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,172,1.0,0.0,0.09,0.06,15,1.0,0.0,0.0,neptune
0,tcp,sql_net,0,0,S0,0,0,0,119,1.0,0.0,0.16,0.05,19,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,241,0.0,1.0,0.04,0.07,9,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,24,1.0,0.0,0.54,0.08,13,1.0,0.0,0.0,neptune
0,tcp,iso_tsap,0,0,S0,0,0,0,246,1.0,0.0,0.02,0.07,4,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,110,1.0,0.0,0.11,0.07,12,1.0,0.0,0.0,neptune
0,tcp,time,0,0,S0,0,0,0,16,1.0,0.0,0.5,0.19,8,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,215,0.0,1.0,0.01,0.08,3,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,50,1.0,0.0,0.08,0.12,4,1.0,0.0,0.0,neptune
0,tcp,ftp,0,0,RSTO,0,0,0,249,0.0,1.0,0.02,0.07,6,0.0,1.0,0.0,neptune
0,tcp,link,0,0,S0,0,0,0,286,1.0,0.0,0.06,0.06,17,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,288,1.0,0.0,0.03,0.06,8,1.0,0.0,0.0,neptune
0,tcp,courier,0,0,S0,0,0,0,107,1.0,0.0,0.11,0.06,12,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,206,0.0,1.0,0.05,0.07,11,0.0,1.0,0.0,neptune
0,tcp,gopher,0,0,S0,0,0,0,283,1.0,0.0,0.07,0.06,19,1.0,0.0,0.0,neptune
0,tcp,telnet,0,0,S0,0,0,0,298,1.0,0.0,0.04,0.05,11,1.0,0.0,0.0,neptune
0,tcp,pop_2,0,0,S0,0,0,0,173,1.0,0.0,0.09,0.08,16,1.0,0.0,0.0,neptune
0,tcp,uucp_path,0,0,REJ,0,0,0,268,0.0,1.0,0.07,0.06,19,0.0,1.0,0.0,neptune
0,tcp,courier,0,0,S0,0,0,0,150,1.0,0.0,0.13,0.06,20,1.0,0.0,0.0,neptune
0,tcp,http,0,0,S0,0,0,0,20,1.0,0.0,0.4,0.2,8,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,119,1.0,0.0,0.08,0.07,9,1.0,0.0,0.0,neptune
0,tcp,Z39_50,0,0,REJ,0,0,0,235,0.0,1.0,0.05,0.07,12,0.0,1.0,0.0,neptune
0,tcp,iso_tsap,0,0,S0,0,0,0,231,1.0,0.0,0.04,0.07,9,1.0,0.0,0.0,neptune
0,tcp,netbios_dgm,0,0,S0,0,0,0,296,1.0,0.0,0.08,0.05,24,1.0,0.0,0.0,neptune
0,tcp,domain,0,0,S0,0,0,0,201,1.0,0.0,0.01,0.06,3,1.0,0.0,0.0,neptune
0,tcp,whois,0,0,S0,0,0,0,291,1.0,0.0,0.05,0.05,14,1.0,0.0,0.0,neptune
0,tcp,telnet,0,0,S0,0,0,0,78,1.0,0.0,0.19,0.06,15,1.0,0.0,0.0,neptune
0,tcp,ctf,0,0,S0,0,0,0,273,1.0,0.0,0.03,0.05,8,1.0,0.0,0.0,neptune
0,tcp,uucp_path,0,0,S0,0,0,0,288,1.0,0.0,0.01,0.06,4,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,109,1.0,0.0,0.15,0.06,16,1.0,0.0,0.0,neptune
0,tcp,telnet,0,0,S0,0,0,0,230,1.0,0.0,0.07,0.07,15,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,81,1.0,0.0,0.21,0.06,17,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,257,1.0,0.0,0.07,0.06,17,1.0,0.0,0.0,neptune
0,tcp,uucp,0,0,S0,0,0,0,147,1.0,0.0,0.12,0.06,17,1.0,0.0,0.0,neptune
0,tcp,time,0,0,RSTO,0,0,0,202,0.0,1.0,0.01,0.06,2,0.0,1.0,0.0,neptune
0,tcp,whois,0,0,S0,0,0,0,131,1.0,0.0,0.08,0.05,11,1.0,0.0,0.0,neptune
0,tcp,Z39_50,0,0,S0,0,0,0,131,1.0,0.0,0.15,0.05,20,1.0,0.0,0.0,neptune
0,tcp,telnet,0,0,S0,0,0,0,298,1.0,0.0,0.07,0.06,20,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,297,0.0,1.0,0.04,0.05,12,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,90,1.0,0.0,0.03,0.08,3,1.0,0.0,0.0,neptune
0,tcp,whois,0,0,S0,0,0,0,218,1.0,0.0,0.06,0.06,12,1.0,0.0,0.0,neptune
0,tcp,http,0,0,S0,0,0,0,16,1.0,0.0,1.0,0.0,16,1.0,0.0,0.0,neptune
0,tcp,sql_net,0,0,S0,0,0,0,157,1.0,0.0,0.01,0.07,1,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,290,1.0,0.0,0.04,0.06,12,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,16,1.0,0.0,0.44,0.25,7,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,121,1.0,0.0,0.11,0.06,13,1.0,0.0,0.0,neptune
0,tcp,exec,0,0,S0,0,0,0,101,1.0,0.0,0.15,0.06,15,1.0,0.0,0.0,neptune
0,tcp,Z39_50,0,0,S0,0,0,0,121,1.0,0.0,0.13,0.07,16,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,203,1.0,0.0,0.04,0.06,8,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,219,0.0,1.0,0.05,0.07,10,0.0,1.0,0.0,neptune
0,tcp,netbios_ssn,0,0,S0,0,0,0,38,1.0,0.0,0.42,0.16,16,1.0,0.0,0.0,neptune
0,tcp,http_443,0,0,S0,0,0,0,122,1.0,0.0,0.02,0.06,2,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,137,1.0,0.0,0.15,0.06,20,1.0,0.0,0.0,neptune
0,tcp,systat,0,0,S0,0,0,0,111,1.0,0.0,0.06,0.06,7,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,250,1.0,0.0,0.08,0.06,21,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,296,0.0,1.0,0.06,0.06,19,0.0,1.0,0.0,neptune
0,tcp,ctf,0,0,S0,0,0,0,220,1.0,0.0,0.07,0.05,16,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,190,1.0,0.0,0.02,0.06,4,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,115,1.0,0.0,0.03,0.06,3,1.0,0.0,0.0,neptune
0,tcp,iso_tsap,0,0,S0,0,0,0,230,1.0,0.0,0.05,0.06,12,1.0,0.0,0.0,neptune
0,tcp,ldap,0,0,S0,0,0,0,242,1.0,0.0,0.05,0.06,11,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,232,0.0,1.0,0.04,0.07,10,0.0,1.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,119,0.0,1.0,0.15,0.06,18,0.0,1.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,150,0.0,1.0,0.13,0.06,20,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,107,1.0,0.0,0.03,0.08,3,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,247,0.0,1.0,0.0,0.07,1,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,51,1.0,0.0,0.18,0.12,9,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,228,1.0,0.0,0.07,0.06,16,1.0,0.0,0.0,neptune
0,tcp,remote_job,0,0,S0,0,0,0,294,1.0,0.0,0.02,0.06,7,1.0,0.0,0.0,neptune
0,tcp,supdup,0,0,S0,0,0,0,227,1.0,0.0,0.06,0.07,14,1.0,0.0,0.0,neptune
0,tcp,telnet,0,0,S0,0,0,0,50,1.0,0.0,0.18,0.08,9,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,127,0.0,1.0,0.14,0.07,18,0.0,1.0,0.0,neptune
0,tcp,gopher,0,0,S0,0,0,0,243,1.0,0.0,0.02,0.07,6,1.0,0.0,0.0,neptune
0,tcp,nnsp,0,0,S0,0,0,0,103,1.0,0.0,0.03,0.09,3,1.0,0.0,0.0,neptune
0,tcp,private,0,0,REJ,0,0,0,104,0.0,1.0,0.15,0.07,16,0.0,1.0,0.0,neptune
0,tcp,uucp_path,0,0,S0,0,0,0,203,1.0,0.0,0.0,0.07,1,1.0,0.0,0.0,neptune
0,tcp,auth,0,0,S0,0,0,0,215,1.0,0.0,0.07,0.06,16,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,114,1.0,0.0,0.14,0.07,16,1.0,0.0,0.0,neptune
0,tcp,systat,0,0,S0,0,0,0,129,1.0,0.0,0.11,0.06,14,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,110,1.0,0.0,0.03,0.07,3,1.0,0.0,0.0,neptune
0,tcp,http,0,0,S0,0,0,0,31,1.0,0.0,0.26,0.13,8,1.0,0.0,0.0,neptune
0,tcp,telnet,0,0,S0,0,0,0,300,1.0,0.0,0.06,0.05,19,1.0,0.0,0.0,neptune
0,tcp,http_443,0,0,S0,0,0,0,138,1.0,0.0,0.06,0.07,8,1.0,0.0,0.0,neptune
0,tcp,supdup,0,0,S0,0,0,0,122,1.0,0.0,0.11,0.06,13,1.0,0.0,0.0,neptune
0,tcp,csnet_ns,0,0,S0,0,0,0,223,1.0,0.0,0.0,0.05,1,1.0,0.0,0.0,neptune
0,tcp,nntp,0,0,S0,0,0,0,123,1.0,0.0,0.19,0.04,23,1.0,0.0,0.0,neptune
0,tcp,ssh,0,0,S0,0,0,0,101,1.0,0.0,0.01,0.07,1,1.0,0.0,0.0,neptune
0,tcp,http_443,0,0,S0,0,0,0,138,1.0,0.0,0.13,0.05,18,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,238,1.0,0.0,0.02,0.06,4,1.0,0.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,50,1.0,0.0,0.16,0.1,8,1.0,0.0,0.0,neptune
0,tcp,discard,0,0,S0,0,0,0,282,1.0,0.0,0.03,0.06,8,1.0,0.0,0.0,neptune
0,tcp,http,0,0,S0,0,0,0,248,1.0,0.0,0.07,0.06,19,0.95,0.0,0.11,neptune
0,tcp,private,0,0,S0,0,0,0,73,1.0,0.0,0.03,0.07,2,1.0,0.0,0.0,neptune
0,tcp,bgp,0,0,REJ,0,0,0,259,0.0,1.0,0.05,0.07,12,0.0,1.0,0.0,neptune
0,tcp,private,0,0,S0,0,0,0,148,1.0,0.0,0.13,0.05,19,1.0,0.0,0.0,neptune
0,tcp,time,0,0,S0,0,0,0,233,1.0,0.0,0.06,0.07,14,1.0,0.0,0.0,neptune
0,tcp,name,0,0,REJ,0,0,0,209,0.0,1.0,0.02,0.07,5,0.0,1.0,0.0,neptune
0,tcp,netbios_dgm,0,0,S0,0,0,0,265,1.0,0.0,0.02,0.06,4,1.0,0.0,0.0,neptune
0,tcp,discard,0,0,RSTO,0,0,0,270,0.0,1.0,0.04,0.06,12,0.0,1.0,0.0,neptune
0,tcp,vmnet,0,0,S0,0,0,0,270,1.0,0.0,0.02,0.06,6,1.0,0.0,0.0,neptune
